8.143417788481015496e-01,6.842197885216633191e-02,1.172362422997322157e-01
6.640425778475317342e-01,2.280654905551816880e-01,1.078919315972864529e-01
8.349150618744211050e-01,1.519479184755970491e-01,1.313701964998210958e-02
8.556232211674249521e-01,1.196528899492396991e-01,2.472388888333507118e-02
5.252354907855923960e-01,4.117042881711924229e-01,6.306022104321505617e-02
2.133812256596094581e-01,1.224822905743149642e-01,6.641364837660755915e-01
8.386650749959281281e-01,1.155036293604098513e-01,4.583129564366202058e-02
4.870618551987585532e-01,1.396557215151117137e-01,3.732824232861297609e-01
9.079076692160822359e-01,8.270932304650971401e-02,9.383007737408141993e-03
9.095609045859741615e-01,8.602413626800323176e-02,4.414959146022722110e-03
1.219629485237536289e-02,1.299449227326878176e-01,8.578587824149366270e-01
4.414375678997642383e-01,4.707918294938108761e-01,8.777060260642477463e-02
9.599174294332749602e-01,3.750173922684872652e-02,2.580831339876174524e-03
7.319367804889423956e-01,2.565491038420296133e-01,1.151411566902783498e-02
8.763991372799183610e-01,1.162730429550694333e-01,7.327819765012330566e-03
4.145592642507145986e-01,4.812982509272316634e-01,1.041424848220536409e-01
6.390995272204342825e-01,2.313047520558045855e-01,1.295957207237610209e-01
1.411881949239675582e-01,3.135228747572427199e-01,5.452889303187898884e-01
9.376772266224443486e-01,5.946225827336183017e-02,2.860515104193727103e-03
1.469500286571920611e-01,6.390044605136629974e-01,2.140455108291451636e-01
7.080761154690679016e-01,2.780224344522878033e-01,1.390145007864448945e-02
9.598895999075249819e-01,3.934521633350394204e-02,7.651837589710918210e-04
1.990915358680323509e-03,5.880958118749819025e-02,9.391995034538215270e-01
8.896733175854285025e-02,7.329759288511995541e-01,1.780567393902578455e-01
9.239893928523452704e-01,7.392002637550541821e-02,2.090580772149231575e-03
9.770337556965777992e-01,2.184407725779129866e-02,1.122167045631287680e-03
8.301936896919517306e-01,1.536838154697877101e-01,1.612249483826025051e-02
7.891921281535418942e-01,1.905608699255181837e-01,2.024700192093990825e-02
7.610436762065674321e-01,2.100118301319166825e-01,2.894449366151577094e-02
8.288778055714817183e-01,1.542791110183881209e-01,1.684308341013009483e-02
5.044781241721706111e-02,1.162267865702165531e-01,8.333254010125669131e-01
2.328050702831214736e-01,4.881931800550048384e-01,2.790017496618738546e-01
2.660701200247088671e-01,3.282260436435480710e-01,4.057038363317430063e-01
6.727395160430985621e-01,2.262878380724616112e-01,1.009726458844398822e-01
9.493920327777767287e-01,4.597082681847687591e-02,4.637140403746561022e-03
5.582772613746685986e-01,3.945340617475882050e-01,4.718867687774321029e-02
8.729613440177325101e-01,1.142777454015028865e-01,1.276091058076482369e-02
8.930745532534609676e-01,9.598511080536469009e-02,1.094033594117436829e-02
9.642499747624370121e-01,2.591315575270256022e-02,9.836869484860576857e-03
2.382453527260353365e-01,5.756191045039923404e-01,1.861355427699722953e-01
8.482436859506846671e-01,6.842034968531095218e-02,8.333596436400454721e-02
7.307063704854982467e-02,1.041893041861280816e-01,8.227400587653219688e-01
8.864986268157066807e-01,9.144051074720024874e-02,2.206086243709283815e-02
1.367109555140438642e-03,8.527941223426524497e-02,9.133534782105943162e-01
5.802771161934526800e-01,3.699865954444144789e-01,4.973628836213292437e-02
2.823637761687415315e-01,3.395085987239405134e-01,3.781276251073180106e-01
3.489349963499916579e-02,3.753175586840493821e-02,9.275747444965960486e-01
6.342381762515569843e-01,3.063600435073706718e-01,5.940178024107237165e-02
8.005797431573895562e-01,1.859007405341950303e-01,1.351951630841546556e-02
8.875711936585695128e-01,1.041439339521733065e-01,8.284872389256934394e-03
7.212212317051014399e-01,1.823879123174786121e-01,9.639085597742008682e-02
7.587105844912434005e-01,2.345506025314201548e-01,6.738812977336495862e-03
7.870960418949451975e-01,1.977746718312604068e-01,1.512928627379434010e-02
2.138000324197867896e-01,1.302106022428162480e-01,6.559893653373970457e-01
2.479941909234556832e-02,2.334182647500335495e-01,7.417823161576206914e-01
6.441197728622166663e-01,3.347232471396723308e-01,2.115697999811089192e-02
5.065404692018926625e-01,1.835426921344549545e-01,3.099168386636522721e-01
9.493119068584852105e-01,4.523996156937368923e-02,5.448131572141072521e-03
1.633618692456652310e-02,7.884155070620330052e-02,9.048222623692299127e-01
2.833036814981627627e-01,2.916649933065879607e-01,4.250313251952493321e-01
5.343975405216466745e-01,3.668838970280621226e-01,9.871856245029121679e-02
7.173471911940955126e-01,2.617827039812885559e-01,2.087010482461589683e-02
2.692058594095049773e-01,2.290662218177579867e-01,5.017279187727369250e-01
7.889172534593876795e-01,1.920282920213532141e-01,1.905445451925900924e-02
6.845026447039684880e-01,2.430991495787809820e-01,7.239820571725043286e-02
4.799009878353007186e-01,1.124136934598707754e-01,4.076853187048284366e-01
3.330143373611951091e-02,2.287432901147889719e-01,7.379552761490913992e-01
8.323883287559143973e-01,1.165727923062145344e-01,5.103887893787098506e-02
6.451997034934030262e-02,1.923897905890225302e-01,7.430902390616370701e-01
1.433469362267283109e-01,1.720374052182029878e-01,6.846156585550686735e-01
4.304082105744183040e-01,5.110689764814682068e-01,5.852281294411347534e-02
4.099038096694317956e-01,2.528384085853513374e-01,3.372577817452165894e-01
6.956150951398992754e-02,3.342954943672958867e-01,5.961429961187140192e-01
1.956292975132600254e-01,3.781655099661997976e-01,4.262051925205401215e-01
9.687200251692340558e-01,2.888246457690931551e-02,2.397510253856604840e-03
7.497337717234850984e-01,2.058485098568463845e-01,4.441771841966869055e-02
9.274942598720484210e-02,2.477610230091226162e-01,6.594895510036723474e-01
7.888544649442599255e-01,1.994150342733857217e-01,1.173050078235457483e-02
9.365573554731261297e-01,5.764633153595842552e-02,5.796312990915564525e-03
6.750971951082367362e-01,1.492119645612444978e-01,1.756908403305188493e-01
8.757447697769996653e-01,9.964427194566680135e-02,2.461095827733338071e-02
4.030992208341664662e-02,3.929723604880810961e-01,5.667177174285019658e-01
8.382833411846372929e-02,3.757402670244755494e-01,5.404313988570602634e-01
9.254394131072067875e-01,6.438399525852236960e-02,1.017659163427078739e-02
6.138729644346273273e-02,1.478966815449914429e-01,7.907160220115458937e-01
1.248154595119762567e-01,1.258857913763261893e-01,7.492987491116973597e-01
8.518067514423955933e-01,1.384520949320564853e-01,9.741153625548148662e-03
7.089903924850238237e-01,2.612038816535028340e-01,2.980572586147326244e-02
7.220277161194245397e-02,1.880125565343522265e-01,7.397846718537055555e-01
9.017245569769505309e-01,6.923267982984535052e-02,2.904276319320416369e-02
9.815032721736777557e-03,1.478981104534055624e-01,8.422868568248575993e-01
7.063655426758526090e-01,2.340141307296693118e-01,5.962032659447785710e-02
6.724295759451862642e-01,1.532496822749393195e-01,1.743207417798745273e-01
6.051153258849090166e-02,3.056169767258258840e-01,6.338714906856832698e-01
4.056996799326275105e-01,1.285694179829422190e-01,4.657309020844301872e-01
9.285337396464138360e-01,6.238270250549714235e-02,9.083557848089203815e-03
4.965386579992964872e-02,4.762275077605025997e-01,4.741186264395679251e-01
2.910577218042177949e-01,2.070627534361740296e-01,5.018795247596081754e-01
8.437802297479450875e-01,1.465844807897304924e-01,9.635289462324506810e-03
6.969293939966778595e-01,2.571612288294610194e-01,4.590937717386128769e-02
5.567241309896651946e-02,2.973490434754786360e-01,6.469785434255550527e-01
2.176310177081709207e-01,1.852692835624915879e-01,5.970996987293374358e-01
3.265808861773820126e-01,4.074752756340641602e-01,2.659438381885540492e-01
3.274634576936777657e-03,3.368981693071911310e-01,6.598271961158718169e-01
7.399816661842503196e-01,1.444483052126754596e-01,1.155700286030741375e-01
5.793275143498780588e-01,2.775353117456230700e-01,1.431371739044985936e-01
1.296123729125189979e-02,3.971802500920079693e-02,9.473207376995473883e-01
7.862069484551483800e-01,8.943704432201790566e-02,1.243560072228336449e-01
4.645106897933089507e-01,2.111763462994467599e-01,3.243129639072442894e-01
2.209731989580846767e-01,6.383348690652901336e-01,1.406919319766249399e-01
1.178163878282626788e-02,1.063836283021869916e-01,8.818347329149867075e-01
5.439038683960533138e-01,3.466752228734247820e-01,1.094209087305219735e-01
8.523491482188308987e-01,1.204665506886802573e-01,2.718430109248897580e-02
1.877582632723201750e-01,5.098556036729589014e-01,3.023861330547207849e-01
5.731503569520851604e-02,3.435461184412226254e-01,5.991388458635691361e-01
6.244742029144589174e-02,3.038002139750601849e-01,6.337523657334940275e-01
9.853393512569754709e-01,9.862954359582697117e-03,4.797694383441823349e-03
8.470909550315567360e-01,1.334394132706273051e-01,1.946963169781587219e-02
9.526077740282266060e-01,4.589759825632626355e-02,1.494627715447211132e-03
4.109639343732688355e-01,3.786134283505925291e-01,2.104226372761387742e-01
4.267442900231732117e-01,3.585657831788821581e-01,2.146899267979446302e-01
9.263440456533591494e-01,6.774793559620971573e-02,5.908018750430933663e-03
3.781884796532814508e-01,5.442192642214599418e-01,7.759225612525857962e-02
4.570872716671321029e-02,7.992808358195158114e-02,8.743631892513351600e-01
8.758948433520424848e-01,1.163315046672282610e-01,7.773651980729039991e-03
7.974536177334096143e-02,2.545718699373475946e-01,6.656827682893113884e-01
8.820697213149313320e-01,1.028839719473426811e-01,1.504630673772595038e-02
7.796998043989721294e-01,1.131084085777898374e-01,1.071917870232377001e-01
9.505032688024963594e-01,4.633012357368564843e-02,3.166607623818235018e-03
7.180914904770108187e-01,2.047297169170382292e-01,7.717879260595091051e-02
1.579888620422032972e-02,1.827715111300778350e-01,8.014296026657017347e-01
9.404870072268187720e-01,5.653888732474869616e-02,2.974105448432360146e-03
8.626006245864423772e-01,1.186778943502155709e-01,1.872148106334204157e-02
5.913897649363050735e-02,1.787464976332083511e-01,7.621145258731610861e-01
2.148027994910916005e-01,5.111166930730944857e-01,2.740805074358139692e-01
7.255464627704235614e-01,1.673147850808890946e-01,1.071387521486874134e-01
2.181856608382277529e-03,6.875566161776736074e-02,9.290624817738505348e-01
4.885534935515320476e-01,4.637018789279096498e-01,4.774462752055832343e-02
3.883537169943124256e-01,4.796616195915164305e-01,1.319846634141710606e-01
3.902340107529493340e-01,5.633518315782140018e-01,4.641415766883655314e-02
5.720629410105783075e-01,1.378151568817433670e-01,2.901219021076784088e-01
6.133721241901021054e-02,1.722023018195818489e-01,7.664604857614079059e-01
4.538991263437956031e-02,1.758998015697919581e-01,7.787102857958285718e-01
9.272928599369437697e-01,6.823611644649044128e-02,4.471023616565784724e-03
7.950094269182082438e-03,6.440686906495858566e-02,9.276430366658592330e-01
1.175351594369066464e-02,4.690118460401866002e-02,9.413452994522909512e-01
6.542532862021500917e-02,7.218831546789340747e-02,8.623863559118917221e-01
9.484275943923852203e-01,5.019223277666264027e-02,1.380172830952165405e-03
6.307826316585818383e-01,5.483652003683379961e-02,3.143808483045845148e-01
5.983513725661867566e-01,3.177252105617761613e-01,8.392341687203710987e-02
1.010294944862506587e-02,1.924709591618525284e-01,7.974260913895224734e-01
7.296844848052401744e-01,1.890358759309425096e-01,8.127963926381735760e-02
2.489518647289118702e-01,1.713969757213580913e-01,5.796511595497298996e-01
9.567459599373725476e-01,3.853417633505321072e-02,4.719863727574370900e-03
8.341837648209297074e-01,1.301241591235786366e-01,3.569207605549174628e-02
2.486193549207727782e-01,1.309704177040194872e-01,6.204102273752074570e-01
4.176591674188803727e-01,4.655213709136345468e-01,1.168194616674850389e-01
9.209729916773174985e-01,7.251675124891143742e-02,6.510257073771247120e-03
4.219008155039142838e-01,4.680749708443597557e-02,5.312916874116496713e-01
2.027249289467465687e-01,1.325850596271417603e-01,6.646900114261115045e-01
9.420214042396775067e-01,5.104279888618076105e-02,6.935796874141768667e-03
8.227823224083201659e-01,1.078072621848441409e-01,6.941041540683581812e-02
5.478618866261522058e-01,3.703491004513222440e-01,8.178901292252560573e-02
1.282866804489474211e-01,1.319275628472876827e-01,7.397857567037646742e-01
1.865428685256549368e-01,1.837063656358172148e-01,6.297507658385280704e-01
1.362664625622539150e-01,1.655061434284637589e-01,6.982273940092822428e-01
4.576600754287282746e-01,2.510682214984447658e-01,2.912717030728271261e-01
5.118013622565740356e-02,6.329816801622722977e-02,8.855216957581154569e-01
9.008767270759452384e-01,9.339186009644788455e-02,5.731412827606846734e-03
1.514025328938462256e-01,1.732396759486679594e-01,6.753577911574858428e-01
8.762957178563989258e-01,9.914400858827158991e-02,2.456027355532959186e-02
5.678831941090635160e-01,3.860435119103068913e-01,4.607329398062962739e-02
1.699013499348024994e-02,5.413787736811944556e-02,9.288719876384002871e-01
9.773353635504534731e-01,1.885766055843834943e-02,3.806975891108319281e-03
4.754086013437889280e-01,4.836889419692192438e-01,4.090245668699168252e-02
8.799112299318541108e-01,1.138993381113295733e-01,6.189431956816345351e-03
8.295410840206218772e-01,1.482211125268129148e-01,2.223780345256539184e-02
2.126846372043055822e-01,2.886850796547934528e-01,4.986302831409007430e-01
3.432825010126860227e-02,1.882039024041629871e-01,7.774678474945683204e-01
9.725318545996267661e-01,2.355545896777348769e-02,3.912686432599735836e-03
1.144009445544012099e-01,2.985313799562237524e-01,5.870676754893752181e-01
7.265840215848226036e-01,2.368552046946519607e-01,3.656077372052542185e-02
6.055459580385649243e-01,3.298482277841970345e-01,6.460581417723791631e-02
2.144141027622907814e-01,4.920308767153706575e-01,2.935550205223386722e-01
7.099331700578290771e-01,1.986621884532025761e-01,9.140464148896837449e-02
7.941231704864307184e-02,2.333800853496868499e-01,6.872075976016701615e-01
8.697905712169117232e-01,1.234682978122636776e-01,6.741130970824290441e-03
5.719230895563314210e-01,3.317973249448809558e-01,9.627958549878762318e-02
9.796201172539910074e-01,1.872512744483298755e-02,1.654755301176008119e-03
2.965305816201241687e-02,1.135512890925303719e-01,8.567956527454569926e-01
4.472170179389265560e-02,1.067546263577975468e-01,8.485236718483099017e-01
8.287277448318139950e-01,1.576380557290287809e-01,1.363419943915733165e-02
9.497892123663221886e-01,4.356656286655972293e-02,6.644224767118124021e-03
9.188664143328900691e-01,7.037360290284735975e-02,1.075998276426274290e-02
8.155302866457581068e-01,1.779779807040695050e-01,6.491732650172428107e-03
9.645974448752162589e-01,3.277956904116008374e-02,2.622986083623699005e-03
3.353660350028258436e-02,1.317565880112702703e-01,8.347068084884471384e-01
9.665680745044554767e-01,2.915982920381238533e-02,4.272096291731876036e-03
6.611042766004976423e-01,1.166346111969111254e-01,2.222611122025913433e-01
2.848795291938889251e-01,2.567117012136160836e-01,4.584087695924946582e-01
3.753014461855420092e-01,4.393929199865359569e-01,1.853056338279219784e-01
3.396130400599703392e-01,1.700636307935635139e-01,4.903233291464659249e-01
8.864155064438756781e-01,9.547960215741578549e-02,1.810489139870813738e-02
1.766156721263584251e-02,1.997621067515215620e-01,7.825763260358422624e-01
2.058912096054061336e-01,2.028442158487819558e-01,5.912645745458116053e-01
5.696442452483126972e-01,1.998614051650539347e-01,2.304943495866334513e-01
4.437061963108324819e-02,2.610801496315671155e-01,6.945492307373494212e-01
3.721602488066350772e-02,6.840641065172965440e-01,2.787198686020401217e-01
9.545456604760714781e-01,3.682937306518639653e-02,8.624966458742167053e-03
4.223587763885929824e-01,4.484166743958317158e-01,1.292245492155753295e-01
8.811634286850581477e-01,1.057231319593618657e-01,1.311343935558001959e-02
7.890529105431444146e-01,1.584917124012520107e-01,5.245537705560350539e-02
2.508246239133846492e-02,2.453922348705877832e-01,7.295253027380739219e-01
6.079621000527583030e-01,3.394314703684322421e-01,5.260642957880948267e-02
7.114069265204103765e-01,2.631995579419645903e-01,2.539351553762514424e-02
4.188661304925406226e-02,5.749410693655436777e-01,3.831723175852020935e-01
1.251335349667047070e-01,4.132240292429822381e-01,4.616424357903131104e-01
7.935404857707051285e-01,1.306001477125928734e-01,7.585936651670210917e-02
9.092632427393720906e-01,7.223263831806268909e-02,1.850411894256529313e-02
4.577719595327949254e-01,4.811480976177265889e-01,6.107994284947850655e-02
4.073050754394251516e-02,2.387948650335667278e-01,7.204746274224903546e-01
2.722533865667063901e-01,4.051436244546531285e-01,3.226029889786406479e-01
6.312108612532435492e-01,1.830182547746366517e-01,1.857708839721198268e-01
4.004239980227997653e-01,4.723103331272611727e-01,1.272656688499389510e-01
5.843087431518519947e-01,3.332044834181052129e-01,8.248677343004277851e-02
7.666453375285686711e-01,1.868190944728355674e-01,4.653556799859558113e-02
1.672398485746681984e-01,1.887656274156922498e-01,6.439945240096395240e-01
9.211965957177979947e-01,7.645177486052100180e-02,2.351629421681046463e-03
3.601910336316000993e-01,4.619250386331507641e-01,1.778839277352492199e-01
2.861418140527651199e-01,1.239505456366512409e-01,5.899076403105837363e-01
8.385735996791496283e-02,1.611009055699000325e-01,7.550417344621848104e-01
3.746895436682879613e-03,6.910219197534057944e-02,9.271509125879763280e-01
1.955252825827792640e-01,1.964932478480103939e-01,6.079814695692105087e-01
1.230452056890576906e-02,1.428749410869168401e-01,8.448205383441775851e-01
8.459550120417304031e-01,1.074952532752704998e-01,4.654973468299905548e-02
6.867594350350750831e-01,2.530778354822920129e-01,6.016272948263295950e-02
6.448192381613048196e-01,2.440684866534170716e-01,1.111122751852780394e-01
2.394249090725170809e-02,1.382431811975083358e-01,8.378143278952395745e-01
8.074939214263276988e-01,9.950670803150987731e-02,9.299937054216243781e-02
6.215579934518687677e-02,4.588366672551796172e-02,8.919605339292953072e-01
9.494240547728042268e-01,4.802900436522922201e-02,2.546940861966730339e-03
6.602010117744764317e-01,3.024765469979954213e-01,3.732244122752811921e-02
7.808856828275456685e-01,1.992547749649979105e-01,1.985954220745606708e-02
9.170109288309647999e-01,6.476338251866571583e-02,1.822568865036961958e-02
3.909603958747092656e-01,4.983118382056324625e-01,1.107277659196581193e-01
5.989843690412448296e-02,2.384801096055843839e-01,7.016214534902910360e-01
9.367978064126311066e-01,5.040064780519955961e-02,1.280154578216934937e-02
3.624897893877633281e-01,5.574180897877553109e-01,8.009212082448144421e-02
2.380254167818817920e-03,3.626997725903132602e-02,9.613497685731495768e-01
9.061662198749161901e-01,8.017405358245746627e-02,1.365972654262624653e-02
1.944050272802982579e-02,1.689775965049822581e-01,8.115819007669878848e-01
2.619092148826418498e-01,4.995632587675845060e-01,2.385275263497734499e-01
4.226671200744160362e-01,3.177431457880893761e-01,2.595897341374945877e-01
4.803030031993532623e-02,4.013838280083170118e-01,5.505858716717476620e-01
7.063989166892483684e-01,1.284404977488162458e-01,1.651605855619356356e-01
3.561942681676587563e-01,3.771273818811498035e-01,2.666783499511912736e-01
9.319734787227799966e-02,2.311874837531263105e-01,6.756151683745958980e-01
5.481058370101695408e-03,5.901112526036821765e-02,9.355078163695301763e-01
8.755256807135228803e-01,9.685232264848349371e-02,2.762199663799371971e-02
9.190913818816616176e-01,6.515332936510971618e-02,1.575528875322873557e-02
6.226249080924776136e-01,3.528907366963034975e-01,2.448435521121879871e-02
2.310905366089633251e-03,1.120902869553003500e-01,8.855988076786101004e-01
4.785980498521345827e-02,2.394832230984175192e-01,7.126569719163690086e-01
4.030895905463043327e-01,3.447729818905176935e-01,2.521374275631778628e-01
7.641985864073181922e-01,1.633590215838837123e-01,7.244239200879806773e-02
8.958356987669124916e-01,6.104946055555866141e-02,4.311484067752885396e-02
3.339042713029139464e-01,5.714069516470873245e-01,9.468877704999867362e-02
9.641737286892966274e-01,3.377283967933134012e-02,2.053431631371933561e-03
9.590747587005969965e-01,3.080644622096858146e-02,1.011879507843445845e-02
5.727451788024806589e-03,6.774411252399033245e-02,9.265284356879850414e-01
5.314333776665999126e-02,7.375418057012597117e-01,2.093148565320804289e-01
8.128177389432507116e-01,5.520946345011002593e-02,1.319727976066393527e-01
2.000947348154736259e-03,6.108572884816485665e-02,9.369133238036805311e-01
3.769510685030310910e-03,6.754528214369111272e-02,9.286852071712783374e-01
6.194020645129936359e-02,2.203619160718593706e-01,7.176978774768409952e-01
1.269960118714596672e-02,1.126177104064711443e-01,8.746826884063825247e-01
7.941319524959866705e-02,1.144049587864768430e-01,8.061818459639246148e-01
8.724468096226967173e-01,1.247357005713533723e-01,2.817489805950138503e-03
3.136676513986441650e-02,1.439070235657996244e-01,8.247262112943359869e-01
2.636849624465287256e-01,4.604263397427385551e-01,2.758886978107326082e-01
8.674406876820730528e-01,1.154813054785688853e-01,1.707800683935797870e-02
7.498627650825626656e-01,2.295528980066368907e-01,2.058433691080034655e-02
4.945653026640165276e-03,4.739630747669832528e-02,9.476580394966617193e-01
8.247887668806107297e-02,3.281161137387150761e-01,5.894050095732237260e-01
2.942768373592780651e-01,3.270659132938174007e-01,3.786572493469044787e-01
5.134007932109032474e-02,5.033651714386189191e-02,8.983234035350479152e-01
1.029046477416923309e-03,4.130323682455848411e-02,9.576677166980246403e-01
6.042439194083990550e-01,3.499734520966134022e-01,4.578262849498759141e-02
8.153442788584994716e-01,1.560088890038605347e-01,2.864683213764030942e-02
8.788983165915103049e-03,1.114035730804444763e-01,8.798074437536402836e-01
8.892579748724844801e-01,1.028382594603224620e-01,7.903765667193210498e-03
5.323481666283933628e-02,2.102173411774556355e-01,7.365478421597052572e-01
7.055833452421428342e-02,3.423380692534545022e-01,5.871035962223308813e-01
